;filename;x1;x2;SMILES1;SMILES2;cas1;cas2;InChI1;InChI2;components;Mole fraction;Temperature, K;Pressure, kPa;Excess molar enthalpy (molar enthalpy of mixing), kJ/mol;Excess molar enthalpy (molar enthalpy of mixing), kJ/mol_std
68426;j.jct.2006.05.004;1,4-dibromobutane;methyl butanoate;BrCCCCBr;CCCC(=O)OC;110-52-1;623-42-7;InChIKey=ULTHEAFYOOPTTB-UHFFFAOYSA-N;InChIKey=UUIQMZJEGPQKFD-UHFFFAOYSA-N;1,4-dibromobutane__methyl butanoate;0.6276;298.15;101.0;0.0026;0.0002
68427;j.jct.2006.05.004;1,4-dibromobutane;methyl butanoate;BrCCCCBr;CCCC(=O)OC;110-52-1;623-42-7;InChIKey=ULTHEAFYOOPTTB-UHFFFAOYSA-N;InChIKey=UUIQMZJEGPQKFD-UHFFFAOYSA-N;1,4-dibromobutane__methyl butanoate;0.6882;298.15;101.0;-0.0153;0.0002
68428;j.jct.2006.05.004;1,4-dibromobutane;methyl butanoate;BrCCCCBr;CCCC(=O)OC;110-52-1;623-42-7;InChIKey=ULTHEAFYOOPTTB-UHFFFAOYSA-N;InChIKey=UUIQMZJEGPQKFD-UHFFFAOYSA-N;1,4-dibromobutane__methyl butanoate;0.7845;298.15;101.0;-0.0226;0.0002
68429;j.jct.2006.05.004;1,4-dibromobutane;methyl butanoate;BrCCCCBr;CCCC(=O)OC;110-52-1;623-42-7;InChIKey=ULTHEAFYOOPTTB-UHFFFAOYSA-N;InChIKey=UUIQMZJEGPQKFD-UHFFFAOYSA-N;1,4-dibromobutane__methyl butanoate;0.8702;298.15;101.0;-0.0189;0.0002
68430;j.jct.2006.05.004;1,4-dibromobutane;methyl butanoate;BrCCCCBr;CCCC(=O)OC;110-52-1;623-42-7;InChIKey=ULTHEAFYOOPTTB-UHFFFAOYSA-N;InChIKey=UUIQMZJEGPQKFD-UHFFFAOYSA-N;1,4-dibromobutane__methyl butanoate;0.9455;298.15;101.0;-0.0107;0.0002
68444;j.jct.2006.05.004;1,5-dibromopentane;methyl butanoate;BrCCCCCBr;CCCC(=O)OC;111-24-0;623-42-7;InChIKey=IBODDUNKEPPBKW-UHFFFAOYSA-N;InChIKey=UUIQMZJEGPQKFD-UHFFFAOYSA-N;1,5-dibromopentane__methyl butanoate;0.0788;298.15;101.0;0.0627;0.0002
68445;j.jct.2006.05.004;1,5-dibromopentane;methyl butanoate;BrCCCCCBr;CCCC(=O)OC;111-24-0;623-42-7;InChIKey=IBODDUNKEPPBKW-UHFFFAOYSA-N;InChIKey=UUIQMZJEGPQKFD-UHFFFAOYSA-N;1,5-dibromopentane__methyl butanoate;0.1742;298.15;101.0;0.1061;0.0002
68446;j.jct.2006.05.004;1,5-dibromopentane;methyl butanoate;BrCCCCCBr;CCCC(=O)OC;111-24-0;623-42-7;InChIKey=IBODDUNKEPPBKW-UHFFFAOYSA-N;InChIKey=UUIQMZJEGPQKFD-UHFFFAOYSA-N;1,5-dibromopentane__methyl butanoate;0.2762;298.15;101.0;0.1359;0.0002
68447;j.jct.2006.05.004;1,5-dibromopentane;methyl butanoate;BrCCCCCBr;CCCC(=O)OC;111-24-0;623-42-7;InChIKey=IBODDUNKEPPBKW-UHFFFAOYSA-N;InChIKey=UUIQMZJEGPQKFD-UHFFFAOYSA-N;1,5-dibromopentane__methyl butanoate;0.374;298.15;101.0;0.1427;0.0002
68448;j.jct.2006.05.004;1,5-dibromopentane;methyl butanoate;BrCCCCCBr;CCCC(=O)OC;111-24-0;623-42-7;InChIKey=IBODDUNKEPPBKW-UHFFFAOYSA-N;InChIKey=UUIQMZJEGPQKFD-UHFFFAOYSA-N;1,5-dibromopentane__methyl butanoate;0.461;298.15;101.0;0.1293;0.0002
68449;j.jct.2006.05.004;1,5-dibromopentane;methyl butanoate;BrCCCCCBr;CCCC(=O)OC;111-24-0;623-42-7;InChIKey=IBODDUNKEPPBKW-UHFFFAOYSA-N;InChIKey=UUIQMZJEGPQKFD-UHFFFAOYSA-N;1,5-dibromopentane__methyl butanoate;0.5359;298.15;101.0;0.1041;0.0002
68450;j.jct.2006.05.004;1,5-dibromopentane;methyl butanoate;BrCCCCCBr;CCCC(=O)OC;111-24-0;623-42-7;InChIKey=IBODDUNKEPPBKW-UHFFFAOYSA-N;InChIKey=UUIQMZJEGPQKFD-UHFFFAOYSA-N;1,5-dibromopentane__methyl butanoate;0.5693;298.15;101.0;0.0895;0.0002
68451;j.jct.2006.05.004;1,5-dibromopentane;methyl butanoate;BrCCCCCBr;CCCC(=O)OC;111-24-0;623-42-7;InChIKey=IBODDUNKEPPBKW-UHFFFAOYSA-N;InChIKey=UUIQMZJEGPQKFD-UHFFFAOYSA-N;1,5-dibromopentane__methyl butanoate;0.6313;298.15;101.0;0.0637;0.0002
68452;j.jct.2006.05.004;1,5-dibromopentane;methyl butanoate;BrCCCCCBr;CCCC(=O)OC;111-24-0;623-42-7;InChIKey=IBODDUNKEPPBKW-UHFFFAOYSA-N;InChIKey=UUIQMZJEGPQKFD-UHFFFAOYSA-N;1,5-dibromopentane__methyl butanoate;0.7089;298.15;101.0;0.0389;0.0002
68453;j.jct.2006.05.004;1,5-dibromopentane;methyl butanoate;BrCCCCCBr;CCCC(=O)OC;111-24-0;623-42-7;InChIKey=IBODDUNKEPPBKW-UHFFFAOYSA-N;InChIKey=UUIQMZJEGPQKFD-UHFFFAOYSA-N;1,5-dibromopentane__methyl butanoate;0.7917;298.15;101.0;0.0215;0.0002
68454;j.jct.2006.05.004;1,5-dibromopentane;methyl butanoate;BrCCCCCBr;CCCC(=O)OC;111-24-0;623-42-7;InChIKey=IBODDUNKEPPBKW-UHFFFAOYSA-N;InChIKey=UUIQMZJEGPQKFD-UHFFFAOYSA-N;1,5-dibromopentane__methyl butanoate;0.8725;298.15;101.0;0.0108;0.0002
68455;j.jct.2006.05.004;1,5-dibromopentane;methyl butanoate;BrCCCCCBr;CCCC(=O)OC;111-24-0;623-42-7;InChIKey=IBODDUNKEPPBKW-UHFFFAOYSA-N;InChIKey=UUIQMZJEGPQKFD-UHFFFAOYSA-N;1,5-dibromopentane__methyl butanoate;0.946;298.15;101.0;0.0055;0.0002
68469;j.jct.2006.05.004;methyl butanoate;1,6-dibromohexane;CCCC(=O)OC;BrCCCCCCBr;623-42-7;625084-40-4;InChIKey=UUIQMZJEGPQKFD-UHFFFAOYSA-N;InChIKey=SGRHVVLXEBNBDV-UHFFFAOYSA-N;methyl butanoate__1,6-dibromohexane;0.0838;298.15;101.0;0.0754;0.0002
68470;j.jct.2006.05.004;methyl butanoate;1,6-dibromohexane;CCCC(=O)OC;BrCCCCCCBr;623-42-7;625084-40-4;InChIKey=UUIQMZJEGPQKFD-UHFFFAOYSA-N;InChIKey=SGRHVVLXEBNBDV-UHFFFAOYSA-N;methyl butanoate__1,6-dibromohexane;0.1878;298.15;101.0;0.1291;0.0002
68471;j.jct.2006.05.004;methyl butanoate;1,6-dibromohexane;CCCC(=O)OC;BrCCCCCCBr;623-42-7;625084-40-4;InChIKey=UUIQMZJEGPQKFD-UHFFFAOYSA-N;InChIKey=SGRHVVLXEBNBDV-UHFFFAOYSA-N;methyl butanoate__1,6-dibromohexane;0.2949;298.15;101.0;0.1654;0.0002
68472;j.jct.2006.05.004;methyl butanoate;1,6-dibromohexane;CCCC(=O)OC;BrCCCCCCBr;623-42-7;625084-40-4;InChIKey=UUIQMZJEGPQKFD-UHFFFAOYSA-N;InChIKey=SGRHVVLXEBNBDV-UHFFFAOYSA-N;methyl butanoate__1,6-dibromohexane;0.3961;298.15;101.0;0.1771;0.0002
68473;j.jct.2006.05.004;methyl butanoate;1,6-dibromohexane;CCCC(=O)OC;BrCCCCCCBr;623-42-7;625084-40-4;InChIKey=UUIQMZJEGPQKFD-UHFFFAOYSA-N;InChIKey=SGRHVVLXEBNBDV-UHFFFAOYSA-N;methyl butanoate__1,6-dibromohexane;0.4591;298.15;101.0;0.1696;0.0002
68474;j.jct.2006.05.004;methyl butanoate;1,6-dibromohexane;CCCC(=O)OC;BrCCCCCCBr;623-42-7;625084-40-4;InChIKey=UUIQMZJEGPQKFD-UHFFFAOYSA-N;InChIKey=SGRHVVLXEBNBDV-UHFFFAOYSA-N;methyl butanoate__1,6-dibromohexane;0.5094;298.15;101.0;0.1601;0.0002
68475;j.jct.2006.05.004;methyl butanoate;1,6-dibromohexane;CCCC(=O)OC;BrCCCCCCBr;623-42-7;625084-40-4;InChIKey=UUIQMZJEGPQKFD-UHFFFAOYSA-N;InChIKey=SGRHVVLXEBNBDV-UHFFFAOYSA-N;methyl butanoate__1,6-dibromohexane;0.5864;298.15;101.0;0.1376;0.0002
